ID,CUSTOMER_ID,ORDER_DATE,ORDER_STATUS,LOADED_AT
f5d39853-6b62-4537-ad8a-1ce8074989f0,3e10cafa-78f3-419f-b5eb-84f7cdf837ff,2025-07-04,shipped,2025-07-22 07:06:46.329
78ee2cee-d1e6-4825-b0d4-e322de9b5cea,c98ce893-dc7c-4adc-902f-2192167e7aff,2025-06-27,shipped,2025-07-22 07:06:46.329
b5118503-1856-4ba3-a2d2-5aa855c898d1,03afd18e-2311-4396-ada1-67a318fd5f1c,2025-07-22,shipped,2025-07-22 07:06:46.329
271d8814-4e40-4cee-842b-0f3cc9be3db6,6a9f6031-dc5e-4338-bff1-c08f125a0625,2025-06-28,shipped,2025-07-22 07:06:46.330
d5fc5441-1311-466a-a7f2-f1a8e2883dd7,7c07ae96-99c9-4a3f-a6d5-dd052804bcca,2025-07-21,shipped,2025-07-22 07:06:46.330
71b28d0b-b730-45fe-8b33-a77abe43e079,29ceb8a1-4b61-49c5-9ada-dc8c828316ca,2025-07-17,shipped,2025-07-22 07:06:46.330
98908dc3-6963-415c-93e9-b775de643ec6,b552162f-1cd4-45de-bbf8-768ed9566b8c,2025-07-15,delivered,2025-07-22 07:06:46.330
300a170d-9b9f-41cf-945d-9750ea0eb5e2,bb54ea55-2d54-4be0-8183-a1dffacdac50,2025-07-14,shipped,2025-07-22 07:06:46.330
89a14081-a435-44eb-9560-ee8e8c87cc83,db247464-87ee-42d2-b96f-b0da20198f83,2025-07-15,shipped,2025-07-22 07:06:46.330
77e36645-4588-47ee-bf26-59258108ab14,f9d73741-f2f4-4018-aa55-8a09c956e2f9,2025-07-10,delivered,2025-07-22 07:06:46.330
33a9f2cd-12d4-48d1-aadd-fe0e7f823cfe,16159ee3-f52d-4661-87b9-9fbc00c2ae04,2025-07-02,shipped,2025-07-22 07:06:46.330
2d5182f5-ad4f-4d6c-96e5-8e8370d79758,0d1326de-3b00-4ffc-9cc1-4375597eff02,2025-07-04,delivered,2025-07-22 07:06:46.331
ad21567d-b383-4df0-863a-f3c69dee93c7,e02cb020-ccde-44cd-a698-d8ea5ad476c0,2025-07-08,shipped,2025-07-22 07:06:46.331
a054d79c-4d62-456a-8506-03edff90d4aa,4067c8a6-d0d4-46ad-9dc7-27cec3261e37,2025-07-03,shipped,2025-07-22 07:06:46.331
9ca6fec6-ce31-4354-be50-6bf65ee295ab,702d2b29-30a3-48ef-b29a-2ec6bd3db798,2025-06-28,shipped,2025-07-22 07:06:46.331
6754772b-05fd-4167-9507-fca66a33a0d7,e3cd8da8-830c-48a0-abe3-580f1a01a0d4,2025-07-02,delivered,2025-07-22 07:06:46.331
b7220c83-f20f-4c77-a76e-fe8eac8f2e35,292aac10-f380-477c-9441-b7c08caae089,2025-07-20,shipped,2025-07-22 07:06:46.331
6680ea16-ad94-4c7e-8224-399c43a3b33e,54def0f8-392d-48f8-a557-70d67d4b365c,2025-07-01,delivered,2025-07-22 07:06:46.331
17ea7341-cb8b-4ef2-9c48-717eaecc632a,b63d43c8-7364-461f-9e0b-5d6277ef12db,2025-07-18,shipped,2025-07-22 07:06:46.331
888b3f71-d6c9-40d1-881c-df76edf43e35,f925d6e3-2a51-44e3-ad88-87ea877451f1,2025-07-01,delivered,2025-07-22 07:06:46.332
6b3d52f7-7ace-4920-9531-b5d1ee2e6ce5,9a9b68ee-76e3-4c18-960e-2a4b8310d580,2025-07-07,delivered,2025-07-22 07:06:46.332
29f903ea-7c54-4cdb-95be-57170a7418b0,88e63f8c-8cad-4392-8016-581d38a2bc67,2025-06-25,shipped,2025-07-22 07:06:46.332
31ab7745-2096-438d-a10f-dec296fc59c3,241ec172-61d3-43b8-98a0-ca182ea45d9d,2025-07-19,shipped,2025-07-22 07:06:46.332
91359ba7-7b24-4747-a9c1-74c72a536223,6d8d1a76-c2eb-446d-a3f3-4506f71d3b53,2025-06-29,shipped,2025-07-22 07:06:46.332
d607c684-4687-4a54-8192-c23331de6931,8e6d1f3b-a765-42c3-8d3b-406bfc2ca764,2025-07-18,shipped,2025-07-22 07:06:46.332
b60a2b06-993d-4791-820b-77d3bc24bebf,9f5d76b6-d499-4624-86ae-cfca972e6931,2025-07-19,shipped,2025-07-22 07:06:46.332
17047787-8cbe-4745-ae6f-4b3c59168f9a,54a67920-1306-45a6-b8d3-1040e28c8b0a,2025-07-06,refunded,2025-07-22 07:06:46.333
bcc6b033-337c-4235-9f7f-87db2c8083ba,cbd726a0-bbfe-40d8-b123-2cd4f60361d3,2025-07-15,shipped,2025-07-22 07:06:46.333
ad7357d1-85b0-477e-9f0f-93d4b4b4132d,ba525023-51fe-4c2d-af18-65aec137aa83,2025-07-08,delivered,2025-07-22 07:06:46.333
be3949cc-1882-4518-a786-25c3283743bd,fc765ac2-667c-41ae-ad0c-cff1a050ab70,2025-06-24,shipped,2025-07-22 07:06:46.333
ee1b1c1c-2b06-40ad-9c39-932356a2c353,f700f550-906d-403c-bd0a-c7bc215495ab,2025-06-24,shipped,2025-07-22 07:06:46.333
866bfdf7-0405-41c1-b6ac-54f7cba4c62f,a1cecc34-d2e7-4fca-8b69-83fe019df8c5,2025-07-03,shipped,2025-07-22 07:06:46.333
892f3188-7a71-454e-86ce-49f080c3cd70,334e89ad-7673-46f2-8817-342dc9fc58e0,2025-06-27,shipped,2025-07-22 07:06:46.333
8533686a-ba53-4a3b-b49f-204b9eddda33,db6647e2-94f4-4926-b850-113c2884be22,2025-06-29,shipped,2025-07-22 07:06:46.333
c1478c20-3d88-4470-8f1c-55355d9330f5,defb02b7-6e1b-4424-9a67-6eb068166a8d,2025-07-03,shipped,2025-07-22 07:06:46.334
ac09bc64-28d9-439a-a365-f40995ba3669,9885aeb5-11f0-439a-b7d9-56ebed39d98d,2025-07-10,shipped,2025-07-22 07:06:46.334
d85d0dc6-8713-47fe-8ded-34f1240ea713,d833874e-31ae-4259-ae2a-fa6f79bfc17a,2025-06-28,shipped,2025-07-22 07:06:46.334
9d88509d-9429-459c-947d-f170ad715110,7bd92b2b-2133-4e2b-9ed6-8b43906e9027,2025-07-10,delivered,2025-07-22 07:06:46.334
f5dd9478-0374-4de7-a51d-0e2ea4fdcb04,45384364-385f-421b-a718-7475c82300e0,2025-07-06,shipped,2025-07-22 07:06:46.334
cd6019b7-0356-43c9-b271-7ca6123b447a,f874c252-3ffe-48b1-99f7-41517cdde3bf,2025-07-18,delivered,2025-07-22 07:06:46.334
617487aa-4a3d-4fd4-a133-6501e7de28e3,621d8cb4-1940-4600-964e-8f92f09e418f,2025-07-20,shipped,2025-07-22 07:06:46.334
8abbdac5-812a-41fc-9181-eec1120f1a22,9e8570fc-9eb1-4ecb-9d53-38efb44cef82,2025-07-11,shipped,2025-07-22 07:06:46.334
9455d67d-35ec-4287-bd24-32422e9ca21e,a99e978c-46fd-4670-b014-1431687f15e6,2025-06-24,shipped,2025-07-22 07:06:46.335
f21da5ba-8437-43fd-bb56-3d6c863e85f5,534a80f4-30eb-495a-ba45-4ee223bbfe07,2025-06-29,shipped,2025-07-22 07:06:46.335
e736aed2-3650-4d42-ae3d-e4c41c234caf,4ea60b3e-f5aa-4a76-bb13-731e052391e0,2025-07-19,shipped,2025-07-22 07:06:46.335
54ccf720-a217-47dd-99ea-5fb7384b1c4f,b2d88642-fd08-40fc-ac91-fde883188d5e,2025-06-28,shipped,2025-07-22 07:06:46.335
98ab03cf-2442-457b-94e0-753cd15c80d2,7c34fb63-b915-4553-9961-270cfefe3c2e,2025-07-13,delivered,2025-07-22 07:06:46.335
bb379810-da0a-4b7c-8190-b5be2f37fd06,6a88ba09-b7c5-495b-86ff-6ca6b09d7205,2025-07-01,refunded,2025-07-22 07:06:46.335
9839ecb1-4315-4fd1-99fd-cb8823181ed5,ba180e33-72a2-42aa-91d2-5188b1f139f9,2025-06-23,delivered,2025-07-22 07:06:46.335
5b201dc2-2889-423a-8baf-7401f13ecc97,afab6389-6281-4820-9f00-bb3cdb039b86,2025-06-24,shipped,2025-07-22 07:06:46.336
ebc217a7-3905-4bb2-ba3b-ab4b4ee6a192,3afdc263-ad8c-413a-ac4e-e44b2cfa4d17,2025-07-21,shipped,2025-07-22 07:06:46.336
6da14c8b-bd60-46c0-9869-d86f3a02c675,3c812189-68fb-4be5-ba0a-0c069f13b796,2025-07-14,shipped,2025-07-22 07:06:46.336
9b5b6901-3845-4247-97ba-67951338bc37,72a116e8-9c09-47b0-b743-51cf8730f8db,2025-07-12,delivered,2025-07-22 07:06:46.336
f08ce9ba-7ad4-4d9a-aef7-cb8a7ee5b77f,0d152846-d638-46b8-8662-35372a61d30b,2025-06-25,delivered,2025-07-22 07:06:46.336
4f106d90-bb29-4d1b-8db9-79ea8a899a81,91e5a435-8ef2-478f-9273-2d7fbf23674b,2025-07-10,shipped,2025-07-22 07:06:46.336
a8f06fa7-15af-4693-b5e0-394c980aa2eb,927bcefb-b8c0-4999-8ff2-0523a83a8bae,2025-06-30,shipped,2025-07-22 07:06:46.336
0edc4c4c-22c6-48cf-8d57-e04ef9e5d447,a6c38bbd-ed65-4a40-9498-1d63f20c9b82,2025-06-30,delivered,2025-07-22 07:06:46.336
fdf1bcd1-f2f8-4456-96da-39385071f9a1,1196832a-8b39-4c80-a43e-22934451ed8d,2025-06-25,shipped,2025-07-22 07:06:46.337
522d3783-6c49-4634-9715-65ef1c235623,28d15e43-bb98-4bf6-a074-0b22d042e3c5,2025-07-02,delivered,2025-07-22 07:06:46.337
6d0280a6-8bb4-4cdb-9801-9540ce5da56a,d3355a20-06fc-4f8c-8bd4-6597e1456723,2025-07-04,shipped,2025-07-22 07:06:46.337
4178ec71-f8c5-4dec-8b04-63843e59a328,853bc2ac-7a9c-4325-a6d7-003d4cea623b,2025-07-05,refunded,2025-07-22 07:06:46.337
58859b1d-9781-4b20-9f20-e05c3b3986a6,a2d5bd1a-9bbb-4969-a2e5-1686bc8f5f43,2025-07-10,delivered,2025-07-22 07:06:46.337
98bc9423-7e99-4c1c-9609-9defb411ada7,60298748-dd15-479c-a04f-71be0473e1e1,2025-07-13,delivered,2025-07-22 07:06:46.337
205f690e-7dea-49f8-ad3a-f583e0649cda,82657c67-517b-4543-bca1-344714fc2ec3,2025-07-10,delivered,2025-07-22 07:06:46.337
0d46f49c-3cb6-4043-bec9-f1bac658f8f1,d9c20da5-5375-40fc-8362-cbfc40bcc850,2025-07-19,delivered,2025-07-22 07:06:46.338
65abc78e-61e2-4545-a4c4-725635f3c720,facd40da-0b7b-46df-bd50-5e0ca1f191ce,2025-07-01,shipped,2025-07-22 07:06:46.338
a1361c4c-373b-484b-85d7-1c4cf1311fc3,b3a66a20-d895-4abb-a6a9-1afe2c56d2e1,2025-06-24,shipped,2025-07-22 07:06:46.338
a5b01248-5548-4c80-ad0b-43a25945c3e6,eda3068b-c2ac-4adf-a051-c0e8d7af706c,2025-07-02,delivered,2025-07-22 07:06:46.338
851564d9-177e-4088-ab46-03d59f50dbfe,cf6c8b6a-87ce-47cb-b2a5-26649abe71fc,2025-07-15,shipped,2025-07-22 07:06:46.338
ad8f5cd0-82fc-4b62-9941-12aff7004a87,27dce13e-d308-4e24-9575-517a26719189,2025-07-17,shipped,2025-07-22 07:06:46.338
aeea4e0b-60ce-4f38-8617-e34889bc4021,1268f132-52ba-436b-b579-22006315c6e0,2025-06-28,shipped,2025-07-22 07:06:46.338
74764b13-431b-4276-8c6e-468ab72f7107,ca42f829-05c3-44c7-bedb-5c9972f0dc1c,2025-07-22,shipped,2025-07-22 07:06:46.338
1b97721b-f3a0-4a1d-9e24-3544c5fa5a4b,dcdb9f92-4471-42d6-aeaf-7145c4939b90,2025-07-05,shipped,2025-07-22 07:06:46.339
02f26f39-53a7-4225-819c-26aefeb4f485,ffff321d-b496-4ee8-9753-98738230bedb,2025-06-25,shipped,2025-07-22 07:06:46.339
f2932ce1-e161-4eae-ba58-829dca1c1205,4ddd80db-23f1-4326-928a-634d91187b04,2025-07-07,shipped,2025-07-22 07:06:46.339
528b5924-215b-40be-a15d-70238fa15c65,6c171e1a-94e7-43b3-ab37-3e0daeb387cd,2025-07-04,shipped,2025-07-22 07:06:46.339
057ff2e8-1a9e-4ae1-a7dd-234868dcd609,c6249c2d-5657-48e5-a73f-90dd6f912b44,2025-07-20,refunded,2025-07-22 07:06:46.339
bcb3dd32-8507-4e40-8350-2a53371206cb,87c817ee-84d9-4cad-9cd4-ab0118066aa4,2025-06-25,delivered,2025-07-22 07:06:46.339
3ff55b44-4167-4254-92cf-45c8d4cbcc21,1c957650-3832-467d-945b-3812caa0f362,2025-07-06,delivered,2025-07-22 07:06:46.339
16b3173b-2707-4ada-a6ea-ae1ad9d76eae,7113900a-011b-4b1a-bdd4-2589554616d7,2025-07-18,refunded,2025-07-22 07:06:46.339
159b4f77-0fea-41f2-84be-4f6ca40849b9,70f891d5-ddb0-4060-a930-b92aeca441eb,2025-07-11,shipped,2025-07-22 07:06:46.340
d43a89f5-16bc-48c4-9d31-20261058ab92,03a74c9c-8639-4ea3-b935-e314ea453b63,2025-07-03,delivered,2025-07-22 07:06:46.340
b7e08652-247a-4956-990a-b55b9c3dd77e,1dcf20f3-982f-4c39-8366-0a3abf8a61ef,2025-07-17,delivered,2025-07-22 07:06:46.340
9598a250-1c1b-4acc-b49e-2f2b41442714,78af826d-fde1-4516-a29e-e9d654774a84,2025-07-02,shipped,2025-07-22 07:06:46.340
a51bdb12-e9b8-4b17-8e1b-ea3981fd6571,0aa8b929-48d6-4c06-8cc1-32e0f19d1927,2025-07-04,delivered,2025-07-22 07:06:46.340
c27c81a6-e92c-4c5c-b495-4614b94c004e,0dc1958e-8648-4171-9137-8a257badfea6,2025-07-16,shipped,2025-07-22 07:06:46.340
08ce9ede-1fd1-497c-9b4a-69ba8a5a4b10,27ac205c-170c-4b32-bd9b-bea0c6d5f0da,2025-07-04,shipped,2025-07-22 07:06:46.340
18de27f6-16f1-4368-a4b7-6f69f45ba5fc,4b23d8a8-80f8-49bd-95c9-5d8c4de40fa5,2025-07-11,shipped,2025-07-22 07:06:46.340
c25b90e4-f71c-4145-9580-c133ae9b165b,c25a7f4a-d88a-4c3c-9eea-4d282ecdbae5,2025-06-29,delivered,2025-07-22 07:06:46.341
2c7ef1fc-90e0-4cee-8772-2a5a8852a4d1,505b44dd-46e2-4244-9f37-44e167fa700d,2025-07-13,shipped,2025-07-22 07:06:46.341
b12feded-d5d9-4d2a-b0bb-ca5ce588b380,a5df007f-a86d-4c81-92a3-5ec0cb6e8a5d,2025-07-21,delivered,2025-07-22 07:06:46.341
d5ac9a07-9d49-407b-aeda-6698399e8165,8ddfcc68-d7a1-41aa-b27c-f7be423f311e,2025-07-12,refunded,2025-07-22 07:06:46.341
7bf89e68-1361-4e27-aa90-1d9ee6c974be,cafd06a4-43a8-4361-bafb-ec83ef9966b7,2025-07-21,shipped,2025-07-22 07:06:46.341
dcea8403-4cb9-48e6-a578-fe6c384f53c8,7b0ef964-bf9c-41f4-943f-f00eecd96e21,2025-07-15,shipped,2025-07-22 07:06:46.341
8eb5d220-4422-42b3-b64d-20ea02138f57,47ca70b8-a401-4186-bd86-bbdfe46c256d,2025-07-08,shipped,2025-07-22 07:06:46.341
0287f95d-d02c-49ed-8e50-a60bbe3bcfcc,9263f2be-ecc0-4d3b-9f39-f8a7d79c641c,2025-06-23,shipped,2025-07-22 07:06:46.341
f79e36fd-a726-46c8-8140-00090e3cfa65,8b870193-6f0f-4d74-b162-b8c5b5ff9be5,2025-06-27,shipped,2025-07-22 07:06:46.342
43c10804-b35d-42d5-bc9c-430c3831b0bd,19aa37d2-bb42-458b-b44c-a02429110b0c,2025-07-20,shipped,2025-07-22 07:06:46.342
56063f4d-f2ce-4409-8a26-520f4f11f67b,1af2a454-5f6d-4859-b8bd-431aa12c7fae,2025-06-29,delivered,2025-07-22 07:06:46.342
013817cd-d79a-4912-ac49-bd2e2e90981a,a2121822-51aa-4f6f-a27a-d600da8be332,2025-06-30,delivered,2025-07-22 07:06:46.342
7da08fe4-90fc-4924-9cb0-2e5da3ce19d7,23851547-d977-420e-a899-1fb904ea4593,2025-07-06,delivered,2025-07-22 07:06:46.342
9b6ddbe3-1317-4f5e-8c3b-c3f8fd8cd94e,7e330045-7a98-42b4-ae86-6c1dc403c5c9,2025-06-30,delivered,2025-07-22 07:06:46.342
253f095d-f2d7-4ac7-8e28-cd7f08f90465,c4eb1b6d-2585-4c7c-81b8-959a6ca5591e,2025-07-01,delivered,2025-07-22 07:06:46.342
0d723b8b-166c-46cb-a1f0-6074c412e243,cb1d9bda-2566-49ae-be30-e5a2a1e81270,2025-07-03,shipped,2025-07-22 07:06:46.343
89f8e992-513a-4c25-805b-6586a02c7f2e,1a9b00aa-4d4d-4ef4-9229-fe41b11e4364,2025-06-28,delivered,2025-07-22 07:06:46.343
502e01c3-249d-4cf1-8bd8-8d7e59b03f02,c6c53a9d-18cb-4016-96b1-5dce480e5642,2025-07-12,delivered,2025-07-22 07:06:46.343
c2b5da04-e33c-40dc-99a0-64c3ad403146,ebb76907-c45c-4d7d-911d-d386ad7a1f54,2025-07-02,delivered,2025-07-22 07:06:46.343
00d020e6-0a02-4f09-ac37-83cedb797a2b,b71c0ca6-c25a-4795-bcae-45adcff9d0fc,2025-07-04,shipped,2025-07-22 07:06:46.343
6b95e128-99ac-4ce5-82f6-375126c64995,4c79256d-3d6c-4446-98a5-afcee7bc981b,2025-07-10,refunded,2025-07-22 07:06:46.343
4cb0d72a-db56-405b-aadc-0055be240df1,cc776916-29c7-4eb6-b813-576852ef3574,2025-07-06,delivered,2025-07-22 07:06:46.343
cc2e693d-143d-4e1f-ae65-6c45036f9eb5,bb1f45d1-87c5-48a0-a63c-7c2c372b7b07,2025-07-16,delivered,2025-07-22 07:06:46.343
9b3c8cc8-adc5-4e75-b2c9-a610d5979871,e6da15f6-d787-4f3a-bbc4-9ee4fb62d68a,2025-07-03,shipped,2025-07-22 07:06:46.344
ca3c34a6-d40f-4274-a42f-c21c7aa39820,df414c9b-4888-4156-b05e-e59c97cb913e,2025-07-02,delivered,2025-07-22 07:06:46.344
1c723e04-1a03-460a-a90f-983fe5db8040,c97862f2-55e4-490a-8bf8-54eaf598b2d3,2025-07-14,refunded,2025-07-22 07:06:46.344
b4611cea-b4e5-42b1-b5e6-2c965f509921,9b00c460-3d5c-419f-8b15-905fccb4f0c1,2025-06-28,refunded,2025-07-22 07:06:46.344
64845d45-ce2e-439a-88bf-0e42e37ec1ee,8b890277-cdb6-4332-a64b-2a531231ec2a,2025-07-17,shipped,2025-07-22 07:06:46.344
88f0b154-5ce5-46dd-b913-dd0ebcd41a5a,a9a25fe5-6776-47c2-9490-882c9e5f57d6,2025-07-07,delivered,2025-07-22 07:06:46.344
9734d7ca-7853-4362-9e19-b82b20bb1f9b,8e8d691c-9358-49e0-9ff4-30b80f9add97,2025-07-22,delivered,2025-07-22 07:06:46.344
0cb7fd0a-ece4-4931-ba82-b2e7120482b5,254537e5-3a58-45ad-96cb-ce7932adb335,2025-07-18,delivered,2025-07-22 07:06:46.344
7202d4e1-7738-4dae-a955-239d4dc1ed1c,e82e6326-8419-41e6-a9f6-51c2dd9bc788,2025-07-08,delivered,2025-07-22 07:06:46.345
6f5d5b87-d6ac-48c1-994b-fd3994887320,5acdab93-7680-4d86-ac19-684186bf5498,2025-07-20,shipped,2025-07-22 07:06:46.345
ac5a9bb9-d35e-4e00-afb1-b2f1c52bd9c8,7afd65d0-f62b-40a8-86cb-f11abf17e9d4,2025-06-27,shipped,2025-07-22 07:06:46.345
